income,expenses,debts,savings,payment_history,credit_utilization,length_of_credit_history,new_credit_inquiries,credit_mix,credit_score,normalized_credit_score,risk_level,Disposable Income,DTI,Savings Rate,Expense Ratio,balance,credit_limit,utilization_ratio
33556,31710,12838,562,1.0582150741091139,0.3825843366313029,0.016748122541423292,0.05821507410911384,0.043776289141610844,0.6506572184606264,728.9307350766722,High Risk,1846,38.25843366313029,1.6748122541423291,94.49874836094885,-12276,4825.0799189904965,-2.5442065636434856
48981,31336,15275,16117,1.5630903752872096,0.31185561748433066,0.3290459565954145,0.5630903752872096,1.0551227495908346,0.9889171247923476,821.9522093178956,High Risk,17645,31.185561748433066,32.90459565954145,63.975827361630024,842,56580.67070376432,0.014881407193074889
56474,13036,14607,41977,4.332157103405953,0.25864999822927365,0.7432978007578709,3.3321571034059527,2.8737591565687683,2.6282991442462813,1272.7822646677273,High Risk,43438,25.864999822927366,74.32978007578708,23.08318872401459,27370,167941.2344766208,0.16297367400744095
61095,33587,16153,25892,1.8190073540357876,0.2643915214010967,0.4237990015549554,0.8190073540357876,1.6029220578220764,1.1522975041866117,866.8818136513181,High Risk,27508,26.439152140109666,42.37990015549554,54.97503887388493,9739,104042.67071132296,0.09360582473917699
88579,41574,19715,45033,2.130634531197383,0.22256968355930865,0.5083936373181003,1.1306345311973829,2.2841998478316,1.3536692533497432,922.2590446711794,High Risk,47005,22.256968355930866,50.839363731810025,46.93437496472076,25318,211192.28480852142,0.1198812732337959
16258,41494,17965,0,0.3918156841953053,1.104994464263747,0.0,-0.6081843158046947,0.0,0.496996965586542,686.674165536299,High Risk,-25236,110.4994464263747,0.0,255.22204453192273,-17965,-22838.123462287782,0.7866232980859968
59131,36683,19772,20470,1.6119455878744924,0.3343762155214693,0.3461805144509648,0.6119455878744923,1.03530244790613,1.0232661118278144,831.3981807526488,High Risk,22448,33.43762155214693,34.618051445096484,62.036833471444766,698,67133.96156180456,0.01039712216829943
41643,18705,10761,21861,2.2263031275060143,0.2584107773215186,0.5249621785173979,1.2263031275060143,2.031502648452746,1.4060613035991405,936.6668584897637,High Risk,22938,25.841077732151863,52.49621785173979,44.917513147467766,11100,88765.64761639253,0.12504837510981154
41203,33131,12456,6826,1.2436388880504663,0.3023080843627891,0.16566754847947965,0.24363888805046632,0.5480089916506101,0.7686610181670717,761.3817799959447,High Risk,8072,30.23080843627891,16.566754847947966,80.40919350532728,-5630,26701.23763648041,-0.2108516495245915
40703,36675,18267,2201,1.1098295841854124,0.4487875586566101,0.05407463823305408,0.1098295841854124,0.12049050199813872,0.7064745278221721,744.2804951510974,High Risk,4028,44.878755865661006,5.407463823305408,90.10392354371913,-16066,8975.293370558931,-1.7900250539665088
36368,12055,18357,22477,3.0168394856905847,0.5047569291684998,0.618043334799824,2.0168394856905847,1.224437544261045,1.883715006573406,1068.0216268076867,High Risk,24313,50.47569291684998,61.8043334799824,33.14727232732072,4120,48167.73895516696,0.08553442800864637
75267,18787,11606,55319,4.006334167243306,0.15419772277359267,0.7349701728513159,3.0063341672433066,4.7664139238325,2.5115608222926533,1240.6792261304795,High Risk,56480,15.419772277359268,73.49701728513159,24.960474045730532,43713,366282.97087713255,0.1193421575000364
62634,38881,18057,21947,1.6109153571153005,0.28829389788293897,0.3504007408116997,0.6109153571153005,1.2154289195325911,1.0183031358360966,830.0333623549266,High Risk,23753,28.829389788293895,35.04007408116997,62.076507966918925,3890,82391.61555075595,0.04721354198478645
50347,38760,10282,10558,1.2989422084623323,0.20422269450016883,0.20970464973086778,0.2989422084623323,1.026843026648512,0.7979976393098457,769.4493508102075,High Risk,11587,20.422269450016884,20.970464973086777,76.9857191093809,276,56737.0831550282,0.0048645433401265726
70265,14514,17405,54010,4.841187818657848,0.24770511634526435,0.7686614957660286,3.8411878186578474,3.1031312841137604,2.918987548947687,1352.7215759606138,High Risk,55751,24.770511634526436,76.86614957660287,20.65608766811357,36605,225070.03820741168,0.16263826270055068
27312,37950,14868,0,0.7196837944664032,0.5443760984182777,0.0,-0.2803162055335968,0.0,0.509138916482005,690.0132020325514,High Risk,-10638,54.43760984182777,0.0,138.94991212653778,-14868,-19541.63680387409,0.7608369835761377
30039,30953,8077,0,0.9704713598035731,0.2688837844135957,0.0,-0.029528640196426842,0.0,0.5644243832160438,705.216705384412,High Risk,-914,26.888378441359567,0.0,103.04271114218182,-8077,-3399.238083446824,2.376120707558657
17330,37810,12829,0,0.45834435334567575,0.7402769763416042,0.0,-0.5416556466543243,0.0,0.4241724872426029,666.6474339917158,High Risk,-20480,74.02769763416042,0.0,218.17657241777266,-12829,-27665.32075765843,0.4637213539788301
39508,23654,25911,13262,1.670246047180181,0.6558418548142149,0.3356788498531943,0.670246047180181,0.5118289529543437,1.1245472150264006,859.2504841322602,High Risk,15854,65.58418548142149,33.56788498531943,59.871418446896826,-12649,24173.510555362587,-0.5232587120944243
52425,36451,16013,14372,1.438232147266193,0.30544587505960896,0.27414401525989507,0.438232147266193,0.8975207643789421,0.9049518832592255,798.861767896287,High Risk,15974,30.544587505960898,27.414401525989508,69.52980448259419,-1641,52297.31780428402,-0.03137828226948906
51542,38438,26502,10453,1.3409126385347834,0.5141826083582322,0.2028054790268131,0.34091263853478326,0.3944230624103841,0.881758434724801,792.4835695493204,High Risk,13104,51.41826083582322,20.28054790268131,74.57607388149471,-16049,25485.109350237715,-0.629740284000402
52240,26486,7780,24976,1.9723627576833045,0.14892802450229708,0.4781010719754977,0.9723627576833044,3.2102827763496142,1.2878021700915372,904.1455967751727,High Risk,25754,14.89280245022971,47.810107197549776,50.70061255742726,17196,172929.17223650386,0.09943955538329971
28834,30177,18753,0,0.955495907479206,0.6503780259415968,0.0,-0.04450409252079398,0.0,0.6706361568960423,734.4249431464117,High Risk,-1343,65.03780259415967,0.0,104.6576957758202,-18753,-2064.9529142003944,9.081563008550086
62047,23514,2328,38300,2.6387258654418644,0.03751994455815753,0.6172740019662514,1.6387258654418644,16.45189003436426,2.296877111275311,1181.6412056007105,High Risk,38533,3.7519944558157525,61.72740019662514,37.89707802149983,35972,1027000.451460481,0.035026274768277646
53594,46516,14998,5578,1.1521626967065095,0.2798447587416502,0.10407881479270067,0.1521626967065096,0.37191625550073343,0.696646605065382,741.5778163929801,High Risk,7078,27.98447587416502,10.407881479270067,86.79329775721163,-9420,25292.5944792639,-0.3724410324027049
60995,28797,18156,30382,2.1181025801298747,0.29766374292974834,0.49810640216411184,1.1181025801298747,1.6733862084159508,1.3377354925875644,917.8772604615802,High Risk,32198,29.766374292974835,49.81064021641119,47.21206656283302,12226,108169.03558052435,0.11302680045527994
21608,20779,19189,0,1.0398960488955196,0.8880507219548316,0.0,0.039896048895519516,0.0,0.7883580434789852,766.798461956721,High Risk,829,88.80507219548316,0.0,96.16345797852647,-19189,933.5052373755797,-20.555856819772334
54672,22841,11003,30730,2.393590473271748,0.2012547556335967,0.5620793093356745,1.3935904732717481,2.792874670544397,1.5227028514503278,968.7432841488402,High Risk,31831,20.12547556335967,56.207930933567454,41.77824114720515,19727,158162.72216668184,0.12472597670145336
32183,31267,20195,0,1.0292960629417598,0.6275052046111301,0.0,0.029296062941759682,0.0,0.704364396001307,743.7002089003594,High Risk,916,62.75052046111301,0.0,97.15377683870366,-20195,1459.7488487249318,-13.834571623495385
44040,37533,12331,5273,1.173367436655743,0.2799954586739328,0.11973206176203452,0.17336743665574295,0.4276214418944125,0.7127050060337625,745.9938766592846,High Risk,6507,27.999545867393277,11.973206176203451,85.22479564032697,-7058,23239.662638877628,-0.3037049250531147
58015,16641,14179,39956,3.486268854035214,0.2444023097474791,0.688718434887529,2.486268854035214,2.8179702376754356,2.150538918016136,1141.3982024544375,High Risk,41374,24.44023097474791,68.8718434887529,28.683961044557442,25777,169286.45250017632,0.15226853430562112
51366,48476,12833,1606,1.059617130126248,0.24983452088930422,0.03126581785616945,0.05961713012624804,0.12514610769110887,0.6171236650064001,719.70900787676,High Risk,2890,24.98345208893042,3.126581785616945,94.37371023634311,-11227,11567.656822255125,-0.9705509224997294
37226,33086,9318,3208,1.1251284531221666,0.25030892387041315,0.08617632837264277,0.12512845312216647,0.3442798883880661,0.6697449536349832,734.1798622496203,High Risk,4140,25.030892387041316,8.617632837264278,88.87874066512651,-6110,16539.56213779781,-0.3694172765333876
50094,34664,22848,13145,1.445130394645742,0.4561025272487723,0.2624066754501537,0.445130394645742,0.5753238795518207,0.9366593367523962,807.581317606909,High Risk,15430,45.610252724877235,26.240667545015373,69.1979079330858,-9703,33830.11292016806,-0.28681547776376143
27026,29028,15240,0,0.9310321069312388,0.5639014282542737,0.0,-0.0689678930687612,0.0,0.6312380872884635,723.5904740043275,High Risk,-2002,56.39014282542737,0.0,107.4076814918967,-15240,-3550.265879265092,4.292636247050515
67254,30192,20436,35018,2.227543720190779,0.303862967258453,0.520682784667083,1.227543720190779,1.7135447249951066,1.404053450998928,936.1146990247053,High Risk,37062,30.386296725845302,52.06827846670829,44.892497100544205,14582,121969.45331767469,0.1195545245416535
46920,28517,20223,16380,1.6453343619595329,0.4310102301790281,0.3491048593350384,0.6453343619595329,0.8099688473520249,1.0596458964325564,841.402621518953,High Risk,18403,43.10102301790281,34.910485933503836,60.77791986359762,-3843,42697.36240913811,-0.0900055596684239
66778,40177,10160,25585,1.6620952286133859,0.15214591631974603,0.38313516427565963,0.6620952286133858,2.5182086614173227,1.074020100131718,845.3555275362224,High Risk,26601,15.214591631974603,38.313516427565965,60.16502440923658,15425,174838.73799212597,0.0882241554540086
42102,29920,21080,10074,1.4071524064171124,0.5006888033822621,0.23927604389340174,0.4071524064171123,0.47789373814041747,0.9219627558404515,803.5397578561241,High Risk,12182,50.06888033822621,23.927604389340175,71.0655075768372,-11006,24330.48216318786,-0.4523543728472481
42146,37670,17517,2724,1.1188213432439607,0.41562663123428084,0.06463246808712571,0.11882134324396071,0.15550607980818634,0.7042782789535844,743.6765267122356,High Risk,4476,41.56266312342808,6.4632468087125705,89.37977506762208,-14793,10769.281041274193,-1.3736293020216075
38537,25661,9795,11896,1.5017731187405012,0.2541713158782469,0.30869034953421387,0.5017731187405011,1.214497192445125,0.9438205046464274,809.5506387777675,High Risk,12876,25.417131587824688,30.869034953421387,66.58795443340166,2101,50658.74548238898,0.04147358920939707
63142,31956,17244,29461,1.9759043685066968,0.2730987298470115,0.4665832567862912,0.9759043685066967,1.7084783112966828,1.2507592628762498,893.9587972909687,High Risk,31186,27.30987298470115,46.65832567862912,50.60973678375724,12217,114193.13453954998,0.10698541597322322
39358,21960,9885,16409,1.7922586520947177,0.25115605467757507,0.4169165099852635,0.7922586520947177,1.6599898836621143,1.1357802202369995,862.3395605651749,High Risk,17398,25.115605467757508,41.69165099852635,55.79551806494233,6524,69271.67263530602,0.0941799115252615
59668,42165,23032,15199,1.4151073164947232,0.3860025474291077,0.2547261513709191,0.4151073164947231,0.6599079541507468,0.9025778011454593,798.2088953150013,High Risk,17503,38.60025474291077,25.472615137091907,70.66601863645505,-7833,45344.260333449114,-0.17274512677896364
44263,21662,19068,20694,2.0433477979872587,0.4307886948467117,0.46752366536384793,1.0433477979872587,1.0852737570799245,1.3040939517373866,908.6258367277813,High Risk,22601,43.078869484671166,46.75236653638479,48.93929467049228,1626,52464.23657436543,0.030992540941584584
20360,26750,14644,0,0.7611214953271028,0.7192534381139489,0.0,-0.2388785046728972,0.0,0.5843928538640912,710.7080348126251,High Risk,-6390,71.9253438113949,0.0,131.385068762279,-14644,-8884.211963944277,1.648317268817006
41445,26850,21324,12462,1.5435754189944133,0.5145132102786826,0.3006876583423815,0.5435754189944134,0.584411930219471,1.0126098058757438,828.4676966158296,High Risk,14595,51.45132102786826,30.06876583423815,64.78465436120159,-8862,28366.61859876196,-0.3124094600541065
32313,26460,7090,5144,1.221201814058957,0.21941633398322657,0.15919289450066537,0.22120181405895692,0.7255289139633286,0.7396816330756273,753.4124490957976,High Risk,5853,21.941633398322658,15.919289450066538,81.8865472101012,-1946,26675.315796897037,-0.07295133878888756
50508,37224,11253,12158,1.3568665377176015,0.22279638869090046,0.2407143422824107,0.3568665377176016,1.0804229983115614,0.8412080964957701,781.3322265363367,High Risk,13284,22.279638869090046,24.07143422824107,73.6992159657876,905,59623.94668088509,0.015178465203648368
32143,26833,13737,3936,1.1978906570267953,0.4273714339047382,0.12245278909871511,0.19789065702679537,0.2865254422362961,0.7636228425578452,759.9962817034074,High Risk,5310,42.73714339047382,12.24527890987151,83.48007342189591,-9801,12424.789255295917,-0.7888262568173896
63889,43939,26178,17332,1.4540385534490998,0.4097418961010503,0.27128300646433656,0.4540385534490999,0.6620826648330659,0.932876207115407,806.5409569567369,High Risk,19950,40.97418961010503,27.128300646433658,68.773967349622,-8846,48689.18748567499,-0.18168304826615994
48633,21815,9647,25853,2.2293376117350445,0.19836325129027615,0.5315937737750087,1.2293376117350447,2.6799004871980925,1.4227990635787628,941.2697424841598,High Risk,26818,19.836325129027614,53.159377377500874,44.85637324450476,16206,135196.4127708096,0.11987004438847844
47336,31693,6463,14996,1.4935790237591897,0.1365345614331587,0.3167990535744465,0.4935790237591897,2.320284697508897,0.9601229717303915,814.0338172258577,High Risk,15643,13.65345614331587,31.67990535744465,66.95327023829644,8533,114571.72334829027,0.07447736448949327
59838,22242,7778,36818,2.690315619099002,0.12998429091881414,0.6152946288311775,1.6903156190990019,4.7336076112111085,1.7668787212237687,1035.8916483365365,High Risk,37596,12.998429091881414,61.529462883117745,37.17035997192419,29040,289234.9508871175,0.10040280371003199
64458,34209,19531,28295,1.884240989213365,0.3030035061590493,0.43896801017716963,0.8842409892133649,1.4487225436485587,1.1935665241152102,878.2307941316828,High Risk,30249,30.300350615904932,43.89680101771696,53.07176766266406,8764,99830.52798115816,0.08778877741339906
49698,29840,12029,18655,1.6654825737265415,0.24204193327699303,0.3753672179967001,0.6654825737265415,1.5508354809211073,1.053706491378421,839.7692851290658,High Risk,19858,24.204193327699304,37.53672179967001,60.0426576522194,6626,82043.63488236761,0.0807619019988597
38431,28449,14204,8561,1.35087349291715,0.3695974603835445,0.22276287372173506,0.35087349291715,0.6027175443537032,0.8562718238093545,785.4747515475725,High Risk,9982,36.95974603835445,22.276287372173506,74.02617678436678,-5643,27007.76133483526,-0.2089399387842458
23390,41884,18814,0,0.5584471397192246,0.8043608379649423,0.0,-0.44155286028077545,0.0,0.49845417823505617,687.0748990146404,High Risk,-18494,80.43608379649423,0.0,179.06797776827702,-18814,-22992.168597852662,0.8182786203889059
39709,23456,14209,14832,1.6929143929058663,0.35782820015613587,0.37351733863859576,0.6929143929058663,1.043845450066859,1.07799538251227,846.4487301908742,High Risk,16253,35.78282001561359,37.35173386385958,59.06973230250069,623,45421.238440425084,0.01371605049512537
40741,35865,16020,3274,1.1359542729680747,0.39321567953658476,0.08036130679168406,0.13595427296807472,0.20436953807740324,0.7109941615764551,745.5233944335251,High Risk,4876,39.32156795365847,8.036130679168405,88.03171252546575,-12746,12400.319350811487,-1.0278767537681108
51605,22310,17676,27527,2.3130883012102195,0.342524949132836,0.5334173045247553,1.3130883012102197,1.5573093460058838,1.4561632481582412,950.4448932435163,High Risk,29295,34.2524949132836,53.34173045247553,43.23224493750605,9851,85526.616598778,0.115180517969195
44822,31126,12846,12411,1.4400179913898348,0.28660033019499354,0.27689527464191693,0.4400179913898349,0.9661373190098085,0.9039863877375892,798.5962566278371,High Risk,13696,28.660033019499352,27.689527464191695,69.44357681495694,-435,47787.802584462086,-0.009102741211654658
60318,18044,14168,40857,3.3428286410995343,0.234888424682516,0.6773599920421765,2.3428286410995343,2.8837521174477696,2.070945885086105,1119.5101183986787,High Risk,42274,23.4888424682516,67.73599920421765,29.91478497297656,26689,179974.8116883117,0.14829297360911362
40805,23374,16209,15810,1.7457431333960811,0.39723073152799904,0.38745251807376546,0.7457431333960811,0.9753840459004257,1.116842396928642,857.1316591553766,High Risk,17431,39.723073152799905,38.74525180737655,57.28219580933709,-399,43881.29773582577,-0.009092711943071059
49144,29178,19340,18032,1.6842826787305505,0.39353735959628844,0.3669216994953606,0.6842826787305504,0.9323681489141675,1.0777272585759337,846.3749961083817,High Risk,19966,39.35373595962884,36.69216994953606,59.372456454501055,-1308,50734.70031023785,-0.02578117130882226
67759,48146,11038,18509,1.4073650978274415,0.16290086925722044,0.2731592851134167,0.4073650978274415,1.6768436310925892,0.8840791746482302,793.1217730282632,High Risk,19613,16.290086925722044,27.31592851134167,71.05476763234404,7471,120398.37533973546,0.06205233234184948
55127,31008,-102,24129,1.7778315273477812,-0.0018502730059680374,0.4376984055000272,0.7778315273477813,-236.55882352941177,-10.856919077781097,-2435.6527463898015,High Risk,24119,-0.18502730059680375,43.76984055000272,56.24829938142833,24231,-13035373.656862745,-0.0018588650113027703
49099,46546,18397,713,1.0548489666136724,0.37469194891952995,0.014521680685961018,0.054848966613672494,0.03875631896504865,0.6459645003302273,727.6402375908125,High Risk,2553,37.469194891952995,1.4521680685961018,94.80030143180106,-17684,6813.597162580855,-2.595398521227171
40970,32203,19638,6803,1.2722417166102538,0.4793263363436661,0.1660483280449109,0.2722417166102537,0.3464202057235971,0.8274566881294103,777.5505892355877,High Risk,8767,47.93263363436661,16.60483280449109,78.60141567000244,-12835,18290.253080761788,-0.7017398798871854
40501,26129,16000,12772,1.5500401852347967,0.3950519740253327,0.31535023826572184,0.5500401852347966,0.79825,0.9924852179133101,822.9334349261602,High Risk,14372,39.50519740253327,31.535023826572186,64.51445643317449,-3228,36380.02325,-0.0887300147616041
37240,45393,16341,0,0.8203908091555967,0.43880236305048337,0.0,-0.17960919084440333,0.0,0.5328556539507232,696.535304836449,High Risk,-8153,43.880236305048335,0.0,121.89312567132116,-16341,-18580.11871978459,0.8794884600279589
41884,34370,12178,6296,1.218620890311318,0.29075541973068475,0.15031993123865917,0.218620890311318,0.5169978650024635,0.7483500019644195,755.7962505402154,High Risk,7514,29.075541973068475,15.031993123865917,82.05997516951581,-5882,25843.026441123337,-0.2276049213276401
61334,23572,17500,36012,2.60198540641439,0.2853229856197215,0.5871457918935664,1.60198540641439,2.0578285714285713,1.6282948769746164,997.7810911680195,High Risk,37762,28.53229856197215,58.71457918935664,38.43219095444615,18512,132348.2576,0.13987339414735142
46671,34705,19265,10039,1.3447918167411035,0.41278309871226243,0.2151014548649054,0.3447918167411036,0.5211004412146379,0.861035596368508,786.7847890013397,High Risk,11966,41.27830987122624,21.51014548649054,74.36095219729597,-9226,28988.589981832338,-0.3182631513220235
29753,27074,15282,1150,1.0989510231218143,0.5136288777602258,0.0386515645481128,0.09895102312181428,0.07525193037560529,0.716139479018657,746.9383567301306,High Risk,2679,51.36288777602258,3.8651564548112796,90.99586596309615,-14132,5215.828229289361,-2.7094450543141138
76522,10109,27456,63667,7.569690374913444,0.35879877682235173,0.8320090954235383,6.569690374913444,2.3188738344988344,4.420113940516396,1765.5313336420088,High Risk,66413,35.879877682235175,83.20090954235383,13.21057996393194,36211,185098.17839452214,0.19563131476539503
54799,39359,7181,14721,1.3922863893899744,0.13104253727257797,0.2686362889833756,0.39228638938997434,2.049993037181451,0.8844335561036696,793.2192279285091,High Risk,15440,13.104253727257797,26.86362889833756,71.82430336320006,7540,117824.33644339228,0.06399357066290401
28895,40949,15814,0,0.7056338372121419,0.547291919017131,0.0,-0.29436616278785804,0.0,0.5022861861718173,688.1287011972497,High Risk,-12054,54.7291919017131,0.0,141.71655995847033,-15814,-22024.80902997344,0.7180084957140294
43372,48379,9128,0,0.8965046817834185,0.210458360232408,0.0,-0.10349531821658157,0.0,0.5062150830506025,689.2091478389157,High Risk,-5007,21.0458360232408,0.0,111.54431430415937,-9128,-23790.929447852763,0.38367563654911524
51663,34221,19399,15502,1.5096870342771982,0.3754911638890502,0.3000600042583667,0.5096870342771982,0.7991133563585752,0.9629368862629395,814.8076437223084,High Risk,17442,37.54911638890502,30.00600042583667,66.23889437314907,-3897,46451.15964740451,-0.08389456860885383
75568,27512,7092,47346,2.7467287002035476,0.09384924835909379,0.6265350412873174,1.7467287002035476,6.675972927241963,1.8853077101105091,1068.45962028039,High Risk,48056,9.384924835909379,62.65350412873174,36.40694473851366,40254,512055.24647490133,0.0786126111920876
33378,38349,8330,0,0.8703747164202457,0.24956558211995925,0.0,-0.12962528357975436,0.0,0.5035757686671228,688.4833363834588,High Risk,-4971,24.956558211995926,0.0,114.89304332194858,-8330,-19918.61200480192,0.41820183042833653
64640,38498,11834,24958,1.6790482622473895,0.18307549504950496,0.38610767326732676,0.6790482622473895,2.1090079432144666,1.0724603572383717,844.9265982405523,High Risk,26142,18.307549504950497,38.61076732673268,59.557549504950494,13124,142793.55078587122,0.0919089127469093
70992,46382,16329,22977,1.5305937648225605,0.23001183231913455,0.32365618661257606,0.5305937648225605,1.4071284218261988,0.9635521601007162,814.976844027697,High Risk,24610,23.001183231913455,32.36561866125761,65.33412215460896,6648,106994.49568252802,0.06213403743427901
40570,29553,12022,9814,1.3727878726356038,0.2963273354695588,0.24190288390436282,0.3727878726356038,0.8163367160206288,0.8589386547819174,786.2081300650273,High Risk,11017,29.63273354695588,24.190288390436283,72.8444663544491,-2208,37178.48028614207,-0.059389194582625565
45837,28344,12072,16285,1.6171676545300593,0.26336802146737354,0.35528066845561446,0.6171676545300593,1.3489893969516236,1.0214301531248873,830.8932921093441,High Risk,17493,26.336802146737355,35.52806684556145,61.83650762484456,4213,66420.36456262425,0.06342934170479876
34455,22844,14095,10201,1.5082735072666784,0.40908431287186187,0.29606733420403425,0.5082735072666783,0.7237318197942533,0.9680690472683479,816.2189879987957,High Risk,11611,40.90843128718619,29.606733420403426,66.30097228268757,-3894,28382.902092940752,-0.13719527295866252
46948,35374,13788,10195,1.3271894611861819,0.29368663201840334,0.21715515037914287,0.3271894611861819,0.7394110821003771,0.826746262400854,777.3552221602348,High Risk,11574,29.368663201840334,21.715515037914287,75.34719263866405,-3593,39409.35248041776,-0.09117125184397123
49451,14517,22437,32690,3.40642005924089,0.4537218660896645,0.6610584214677155,2.40642005924089,1.456968400410037,2.0986018545766627,1127.115510008582,High Risk,34934,45.37218660896645,66.10584214677155,29.356332531192493,10253,76994.30556669786,0.13316569224873562
59894,37760,18429,20291,1.586175847457627,0.30769359201255553,0.33878184793134536,0.5861758474576271,1.1010364100059689,1.0036347989988945,825.999569724696,High Risk,22134,30.769359201255554,33.87818479313454,63.04471232510769,1862,71935.19973954094,0.025884407171201697
66352,35878,13377,29136,1.849378449188918,0.2016065830721003,0.43911261152640463,0.849378449188918,2.1780668311280555,1.1804547246845782,874.625049288259,High Risk,30474,20.16065830721003,43.91126115264046,54.072220882565716,15759,151155.778425656,0.1042566825042078
38778,35850,25485,379,1.0816736401673641,0.657202537521275,0.009773582959409974,0.08167364016736402,0.014871493035118697,0.7438021962961296,754.5456039814356,High Risk,2928,65.7202537521275,0.9773582959409974,92.44932693795451,-25106,4455.247557386698,-5.63515263217525
20490,31382,17458,0,0.6529220572302594,0.8520253782332845,0.0,-0.34707794276974063,0.0,0.5647147449466281,705.2965548603228,High Risk,-10892,85.20253782332846,0.0,153.15763787213274,-17458,-12783.656776263031,1.3656499314356116
49681,45329,10155,3336,1.0960091773478347,0.20440409814617258,0.0671484068356112,0.09600917734783472,0.32850812407680946,0.6372665238725624,725.2482940649547,High Risk,4352,20.440409814617258,6.71484068356112,91.2401119140114,-6819,21291.15824716888,-0.3202737925686468
54403,38719,16282,14055,1.4050724450528165,0.29928496590261566,0.25834972336084405,0.4050724450528164,0.8632231912541457,0.8815714664486255,792.432153273372,High Risk,15684,29.928496590261567,25.834972336084405,71.17070749774828,-2227,52404.90431150964,-0.042496022638684336
53741,23929,17677,28044,2.2458523130929,0.3289294951712845,0.5218362144359056,1.2458523130928998,1.5864682921310178,1.4154046568026217,939.236280620721,High Risk,29812,32.89294951712845,52.18362144359055,44.52652537169015,10367,90633.40453696894,0.11438387483029339
45099,24108,11561,19834,1.8707068193130911,0.25634714738686004,0.4397880219073594,0.8707068193130911,1.715595536718277,1.1855514738649078,876.0266553128496,High Risk,20991,25.634714738686004,43.97880219073594,53.455730725736714,8273,81885.05397456967,0.1010318684355911
51871,21203,9737,29694,2.446399094467764,0.18771567928129398,0.572458599217289,1.446399094467764,3.0496046010064704,1.561560295713711,979.4290813212705,High Risk,30668,18.7715679281294,57.2458599217289,40.87640492760888,19957,163374.73842045802,0.12215474799193898
72731,35512,15432,35675,2.0480682586168055,0.21217912581980172,0.4905061115617825,1.0480682586168055,2.3117547952306894,1.3047296309028962,908.8006484982965,High Risk,37219,21.217912581980173,49.05061115617825,48.82649764199585,20243,175413.10841109385,0.11540186582042092
55726,19998,13198,34408,2.7865786578657867,0.23683738290923448,0.6174496644295302,1.7865786578657865,2.607061676011517,1.745767526942482,1030.0860699091825,High Risk,35728,23.683738290923447,61.74496644295302,35.88630082905645,21210,150854.5634186998,0.1405989949480761
44399,40833,22395,1326,1.0873313251536747,0.5044032523255029,0.02986553751210613,0.08733132515367473,0.059209645010046885,0.705300240533885,743.9575661468184,High Risk,3566,50.440325232550286,2.986553751210613,91.96828757404447,-21069,7069.740299173922,-2.980166046900174
42497,43229,18705,0,0.9830669226676536,0.44014871637997977,0.0,-0.016933077332346343,0.0,0.6227314223812034,721.2511411548309,High Risk,-732,44.01487163799798,0.0,101.72247452761371,-18705,-1663.0742582197274,11.24724281405399
47452,21209,11796,25063,2.2373520675185063,0.2485880468684144,0.5281758408497007,1.2373520675185063,2.1247032892505935,1.4141727997432025,938.8975199293807,High Risk,26243,24.85880468684144,52.81758408497007,44.695692489252295,13267,105568.22956934554,0.1256722790002383
74551,28144,17129,44694,2.6489127345082433,0.22976217622835374,0.5995090609113225,1.6489127345082433,2.609259151147177,1.666244520496531,1008.217243136546,High Risk,46407,22.976217622835374,59.95090609113225,37.75133801022119,27565,201978.4142098196,0.13647497980336093
47250,30166,21335,14950,1.566332957634423,0.4515343915343915,0.3164021164021164,0.5663329576344228,0.7007265057417389,1.0136199810865487,828.7454947988009,High Risk,17084,45.15343915343915,31.64021164021164,63.84338624338625,-6385,37835.43473166159,-0.1687571464497243
49703,38839,8030,10061,1.2797188393110017,0.16155966440657504,0.2024223889906042,0.27971883931100183,1.2529265255292652,0.7852018261185472,765.9305021826004,High Risk,10864,16.155966440657505,20.242238899060418,78.14216445687383,2031,67244.50709838107,0.030203210457451578
42765,46093,9886,0,0.9277981472240904,0.23117034958494095,0.0,-0.07220185277590957,0.0,0.5296400858487319,695.6510236084013,High Risk,-3328,23.117034958494095,0.0,107.78206477259442,-9886,-14396.309933238925,0.6867037487970932
66484,13145,14944,51844,5.0577405857740585,0.2247758859274412,0.7797966428012755,4.0577405857740585,3.4692184154175587,3.05063067300497,1388.9234350763668,High Risk,53339,22.47758859274412,77.97966428012755,19.771674387822635,36900,237298.58645610278,0.15550029416979283
79397,26818,15178,51061,2.960586173465583,0.19116591306976335,0.6431099411816568,1.9605861734655827,3.3641454737119516,1.8681904371307627,1063.7523702109597,High Risk,52579,19.116591306976336,64.31099411816568,33.77709485245035,35883,275043.8043879299,0.13046285510721614
56759,27339,14739,27946,2.076118365704671,0.25967687943762224,0.49236244472242285,1.076118365704671,1.8960580772101228,1.3138073133016042,911.297011157941,High Risk,29420,25.967687943762225,49.236244472242284,48.16681054986874,13207,113294.64549833773,0.1165721463879224
51241,15993,13446,33903,3.2039642343525294,0.2624070568490076,0.6616381413321364,2.2039642343525294,2.5214190093708164,1.9831372105503482,1095.3627329013457,High Risk,35248,26.24070568490076,66.16381413321363,31.21133467340606,20457,134325.65580841887,0.1522940638322784
50551,25148,13369,24066,2.0101399713694925,0.2644655892069395,0.47607366817669283,1.0101399713694925,1.8001346398384321,1.2725307598248934,899.9459589518457,High Risk,25403,26.446558920693953,47.60736681766928,49.74777947023798,10697,96054.08429949885,0.11136434309910766
